pk,ara,result_subjectNode_name,result_subjectNode_id,result_subjectNode_cat,result_objectNode_name,result_objectNode_id,result_objectNode_cat,rank,sugeno_score,comp_confidence_score,comp_novelty_score,comp_clinical_evidence_score,weighted_mean_score,normalized_score,ARAX,ARAX_score,unsecret,unsecret_score,improving_agent,improving_agent_score,biothings_explorer,biothings_explorer_score,aragorn,aragorn_score,ARA_list,ARA_count,result_counter,edge_id,edge_object,edge_objectNode_name,edge_objectNode_cats,edge_objectNode_cat,edgeg_subject,edge_subjectNode_name,edge_subjectNode_cats,edge_subjectNode_cat,predicate,qualifiers,edge_type,qualified_predicate,causal_mechanism_qualifier,subject_direction_qualifier,subject_aspect_qualifier,subject_form_or_variant_qualifier,object_direction_qualifier,object_aspect_qualifier,object_form_or_variant_qualifier,publications,phrase,primary_source,publications_count,agg1,agg2
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Ezogabine,CHEBI:68584,biolink:SmallMolecule,379,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,379,inferred-CHEBI:68584-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:68584,Ezogabine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Ezogabine,CHEBI:68584,biolink:SmallMolecule,379,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,379,f6249c1459fa57f430922a8443f833ae,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:68584,Ezogabine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:3140293'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,manganese atom,CHEBI:18291,biolink:SmallMolecule,380,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,380,inferred-CHEBI:18291-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:18291,manganese atom,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,manganese atom,CHEBI:18291,biolink:SmallMolecule,380,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,380,91d56c7aa0ba6f63a5af13bc98d26003,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:18291,manganese atom,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:6761827'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Nicotinamide Mononucleotide,PUBCHEM.COMPOUND:6093202,biolink:SmallMolecule,381,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,381,inferred-PUBCHEM.COMPOUND:6093202-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,PUBCHEM.COMPOUND:6093202,Nicotinamide Mononucleotide,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Nicotinamide Mononucleotide,PUBCHEM.COMPOUND:6093202,biolink:SmallMolecule,381,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,381,8464be5b20a897d5f144f1425e9c2487,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,PUBCHEM.COMPOUND:6093202,Nicotinamide Mononucleotide,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:8890725'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Aspirin,CHEBI:15365,biolink:SmallMolecule,382,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,382,inferred-CHEBI:15365-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:15365,Aspirin,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Aspirin,CHEBI:15365,biolink:SmallMolecule,382,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,382,cebd6099ebd1b57a018a7d27c4ddb57d,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:15365,Aspirin,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:7369597'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Zolazepam,UNII:G1R474U58U,biolink:SmallMolecule,383,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,383,inferred-UNII:G1R474U58U-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,UNII:G1R474U58U,Zolazepam,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Zolazepam,UNII:G1R474U58U,biolink:SmallMolecule,383,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,383,6e09e173c3d6d29c6b3fd7e3e713b3f4,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,UNII:G1R474U58U,Zolazepam,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:8533016'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Flunarizine,CHEBI:135652,biolink:SmallMolecule,384,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,384,inferred-CHEBI:135652-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:135652,Flunarizine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Flunarizine,CHEBI:135652,biolink:SmallMolecule,384,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,384,2f799ab3f86432f74b040deeb9771fc5,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:135652,Flunarizine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:5726903'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Topotecan,CHEBI:63632,biolink:SmallMolecule,385,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,385,inferred-CHEBI:63632-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:63632,Topotecan,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Topotecan,CHEBI:63632,biolink:SmallMolecule,385,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,385,a8ac03609f5962e935f2d350409b2029,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:63632,Topotecan,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:5778467'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,morphine sulfate,CHEBI:7003,biolink:MolecularMixture,386,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,386,inferred-CHEBI:7003-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:7003,morphine sulfate,['biolink:MolecularMixture'],biolink:MolecularMixture,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,morphine sulfate,CHEBI:7003,biolink:MolecularMixture,386,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,386,e3f9c68171d2810609579de76da73487,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:7003,morphine sulfate,['biolink:MolecularMixture'],biolink:MolecularMixture,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:9104890'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Ponazuril,UNII:JPW84AS66U,biolink:SmallMolecule,387,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,387,inferred-UNII:JPW84AS66U-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,UNII:JPW84AS66U,Ponazuril,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Ponazuril,UNII:JPW84AS66U,biolink:SmallMolecule,387,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,387,c24be0a84ba86ea87b001f841b44538f,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,UNII:JPW84AS66U,Ponazuril,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:7517494'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Trimethoprim,CHEBI:45924,biolink:SmallMolecule,388,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,388,inferred-CHEBI:45924-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:45924,Trimethoprim,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Trimethoprim,CHEBI:45924,biolink:SmallMolecule,388,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,388,26d0ff4549b14181997c5f7a6b4c3fb3,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:45924,Trimethoprim,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:4443849', 'PMC:4443849']",DEFAULT PHRASE,infores:text-mining-provider-targeted,2,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Enrofloxacin,CHEBI:35720,biolink:SmallMolecule,389,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,389,inferred-CHEBI:35720-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:35720,Enrofloxacin,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Enrofloxacin,CHEBI:35720,biolink:SmallMolecule,389,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,389,537d70d1f99bc6a7b8ff9831480b44b6,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:35720,Enrofloxacin,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:5821296'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Detomidine,UNII:7N8K34P2XH,biolink:SmallMolecule,390,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,390,inferred-UNII:7N8K34P2XH-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,UNII:7N8K34P2XH,Detomidine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Detomidine,UNII:7N8K34P2XH,biolink:SmallMolecule,390,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,390,da97c9dcaf52561d7e2734f9b485300b,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,UNII:7N8K34P2XH,Detomidine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:7096653'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Tamoxifen,CHEBI:41774,biolink:SmallMolecule,391,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,391,inferred-CHEBI:41774-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:41774,Tamoxifen,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Tamoxifen,CHEBI:41774,biolink:SmallMolecule,391,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,391,a9222eeede4cb6b47b5d472be0824d0e,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:41774,Tamoxifen,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:7357167'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,D-Alanine,CHEBI:15570,biolink:SmallMolecule,392,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,392,inferred-CHEBI:15570-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:15570,D-Alanine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,D-Alanine,CHEBI:15570,biolink:SmallMolecule,392,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,392,d14ab22a190a590dd5a9dd3b0669746e,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:15570,D-Alanine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:2811712', 'PMC:9312470']",DEFAULT PHRASE,infores:text-mining-provider-targeted,2,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Tacrine,CHEBI:45980,biolink:SmallMolecule,393,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,393,inferred-CHEBI:45980-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:45980,Tacrine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Tacrine,CHEBI:45980,biolink:SmallMolecule,393,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,393,312b33f66a817d64112edc842e948b83,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:45980,Tacrine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:6668248'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Rifampicin,CHEBI:28077,biolink:SmallMolecule,394,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,394,inferred-CHEBI:28077-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:28077,Rifampicin,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Rifampicin,CHEBI:28077,biolink:SmallMolecule,394,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,394,3bc7e751ba38739ce0aa73c49440c965,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:28077,Rifampicin,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:8552389'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
06654b21-32cf-4864-b666-0181baf7a587,infores:biothings-explorer,Ataxia,MONDO:0000437,biolink:Disease,Taurine,CHEBI:15891,biolink:SmallMolecule,395,0.172,0.172,0.0,0.0,0.086,35.616,False,-0.0,False,-0.0,False,-0.0,True,0.172,False,-0.0,['infores:biothings-explorer'],1,395,inferred-CHEBI:15891-treats-MONDO:0000437,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,CHEBI:15891,Taurine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
